"Inslee","Inslee_campaign","1078061630347309056","2018-12-26 22:54:56","President Trump’s Retreat on the Environment Is Affecting Communities Across America. Please read and share. https://t.co/RyK4PL3RPw","","24","42"
"Inslee","Inslee_campaign","1077610407286661120","2018-12-25 17:01:56","Grandson Chase noticed our snowman lost his hand sometime in 2018. W/ the miracle of Obamacare, a little wax, and the help of Santa’s surgical elves, he's ready to wave again with cheery abandon. We fixed his hand in 2018. We’ll work to fix our democracy in 2019. Merry Christmas! https://t.co/uIv8qihO4I","","20","193"
"Inslee","Inslee_campaign","1076259793910718465","2018-12-21 23:35:05","Passing out candy canes on the ferry to Bainbridge today and ran into an ugly sweater party. Happy holidays! https://t.co/AvsUT7VFWv","","5","82"
"Inslee","Inslee_campaign","1076142587684081664","2018-12-21 15:49:21","RT @AM2DM: .@GovInslee on the most galling thing about Trump's presidency: ""It has been a consistent downward spiral."" https://t.co/tGjZfLU…","","61","0"
"Inslee","Inslee_campaign","1076116154836381697","2018-12-21 14:04:19","RT @theferocity: Jay Inslee — governor of Washington State and author of this evergreen tweet  — joins us this morning on #AM2DM. https://t…","","12","0"
"Inslee","Inslee_campaign","1075915941039398912","2018-12-21 00:48:44","The con is up. We must now band together to rescue America.","","85","343"
"Inslee","Inslee_campaign","1075915849393876992","2018-12-21 00:48:22","This is a predictable consequence of narcissistic incompetence.","","77","441"
"Inslee","Inslee_campaign","1074777906142838784","2018-12-17 21:26:35","Listen to @GretaThunberg https://t.co/8wfUmmQQMn","","15","48"
"Inslee","Inslee_campaign","1074760690617876480","2018-12-17 20:18:11","Rural America is moving forward on clean energy, no matter what Donald Trump does https://t.co/BiDmZGPSUv","","19","81"
"Inslee","Inslee_campaign","1074018154051862528","2018-12-15 19:07:36","Perfect. An “acting” Chief of Staff for an “acting” President. https://t.co/66c8KagJPY","","33","155"
"Inslee","Inslee_campaign","1074002117717704704","2018-12-15 18:03:53","Unfortunately, given the direction of this administration on energy policy, we can only expect the next nominee to be even worse.","","16","119"
"Inslee","Inslee_campaign","1074002009181704192","2018-12-15 18:03:27","Good riddance to Ryan Zinke, who absurdly claimed environmentalists were to blames for forest fires, threatened Washington's coast with offshore oil drilling, and was asleep at the switch while the greatest threat to our planet and our people, climate change, continued unabated.","","232","1363"
