"Search Term","Username","Location","Verified User?","Tweet ID","Tweet Time","Tweet Text","Tweet Place","Retweet Count","Favorite Count"
"#letteachersteach","Marg C Channell","","False","1084397478181462016","2019-01-13 10:31:20","Education needs to be away from politicians who stuffed up our system big time. Experienced teachers leaving in droves and anxious kids, doesn’t take data to tell you it ain’t working. Birmingham is a jerk! #respectteachers @simonbirmingham #letteachersteach @60Mins @TheTodayShow","","0","0"
"#letteachersteach","Eric Palmieri","Rhode Island, USA","False","1082272648057573377","2019-01-07 13:48:01","With all the ever-changing federal and state mandates that local communities must follow, or risk losing funding, it’s no surprise they have trouble keeping up or establishing a consistent method of learning. 

#MandatesAreRansom #LetTeachersTeach 
#HomeRuleEducation https://t.co/oX61NXHBG0","","0","0"
"#letteachersteach","monacobarr","Frederick, MD","False","1081964441950916609","2019-01-06 17:23:19","PTSD in Teachers: Yes, It's Real! | The Educators Room #teacherselfcare #itsreal #teacherlife #letteachersteach  https://t.co/dR5xLBecrl","","0","0"
"#letteachersteach","Dana L","Georgia, USA","False","1081797212223475712","2019-01-06 06:18:48","Step 1 towards #thoughtpolice. #1984 #LetTeachersTeach https://t.co/fOXVzKdukA","","0","0"
"#letteachersteach","defenddigitalme","DMs open","False","1081272481946714112","2019-01-04 19:33:43","#LetTeachersTeach @Schools_ABC https://t.co/xTvEEOrM30","","0","0"
